sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_time,is_alive,is_event,classification2
3975001,6399890,6,ebaõnnestuma,,ad,karupoeg,karupoegadel,Kõik katsed kunstnikena elatist teenida karupoegadel ebaõnnestuvad .,,alive,,no,,no,no,no,no
4251251,6839998,28,ühinema,,ad,hambuma,hambutuks,"Mõneti ootamatult kutsus NATO juhtkond eilseks Brüsselisse aru pidama kõik potentsiaalsed uued liikmed , kokku 27 riiki peamiselt endisest Idablokist , kes on ühinenud paljude kriitikute poolt hambutuks nimetatud rahupartnerlusprogrammiga .",,,,no,,no,no,no,no
1330357,2114868,15,lendama,,ad,muutmine,muutmisel,"On teada , et praeguse projekti ettevalmistamiseks on kulunud hulk miljoneid , mis ehituskoha muutmisel lendavad tuulde .",,,,no,,no,no,no,no
12490917,19992410,28,keelduma,,ad,rahapuudus,rahapuudusel,""" Pidu toimub Pirtal tõepoolest aktsiaselts Keegliklubi alal , kuid sellist juttu , et IS Music Group oleks meile mingeid uusi ettepanekuid teinud , millest me oleks rahapuudusel keeldunud , pole ma küll kuulnud , "" vastas aktsiaseltsi Foodimpex Marketing Bacardi projektijuht Peep Saaren .",,state,,no,,no,no,no,no
5027183,8068542,2,alustama,,ad,kuduma,koo,11 koo jooksul alustas 41 kriminaalmenetlust .,,,,no,,no,no,no,no
933028,1485871,2,liituma,,ad,juhtimine,juhtimisel,"Tema juhtimisel liitus Vabaduspartei Wolfgang Schüsseli konservatiivse Rahvapartei valitsusega , mille järel Austria 14 partnerriiki Euroopa Liidus Viiniga poliitilised suhted peatasid .",,,,no,,no,no,no,no
9245008,14855862,12,liituma,,ad,kaalutlus,kaalutlusel,"“ Need , kes on kaitseliiduga liitunud peamiselt isikliku relva omamise kaalutlusel , lahkuvad ning registreerivad oma relva politseis , ” lausus ta .",,,,no,The phrase 'kaalutlusel' is not adverbial of place ('no') as it refers to a reason or consideration rather than a location or direction.,no,no,no,no
8553081,13708471,13,arvestama,,ad,müükipanek,müükipanekul,"Samuti on Lipstoki sõnul ettevõttel vara rohkem , kui erastamisagentuur seda esialgsel müükipanekul arvestas .",,,,no,,no,no,no,no
13228057,21164002,10,vajama,,ad,alandamine,alandamisel,"Kas aga inimene üldse vajab tervendaja abistavat kätt kaalu alandamisel , selle kontrollib Noelex pendliga üle .",,,,no,,no,no,no,no
11174510,17900016,5,tuginema,,ad,õpe,õppel,"See tugines just programmilisel õppel , mis käsitles kogu ajalugu ürgühiskonnast tänapäevani -sealjuures muidugi vältimatute nõukogulike finessidega , ” räägib Tamul .",,,,no,,no,no,no,no
516981,814361,2,tunduma,,ad,sõna,sõnul,"Otsa sõnul tundub inimestele esialgu , et odavamalt elada pole võimalik .",,,,no,,no,no,no,no
52281,90385,5,lubama,,ad,asi,asjadel,Kuid miks valitsus lubas asjadel just nii minna ? ”,,,,no,,no,no,no,no
18177622,27610917,3,läbima,,ad,otsus,otsusel,"Praeguse valitsuskabineti otsusel läbis eelnõu uuesti kõik ministeeriumid , nn kooskõlastusringi , mille käigus tehti hulk muudatusi ja täiendusi .",,,,no,,no,no,no,no
4026006,6480331,6,tegema,lahti,ad,soovitus,soovitusel,""" Kas te tegite minu soovitusel ööseks akna lahti ja magasite värske õhuga toas ? "" küsib arst patsiendilt .",,,,no,,no,no,no,no
8013690,12854264,35,kirjutama,,ad,relv,relvadel,"Loomulikult tunneme selles kirjelduses ära "" Vaba Maa "" peatoimetaja Eduard Laamani ( 1888—1942 ) , kes võttis tõesti sõna sõjandusküsimustes ( kirjutas isegi raamatu "" 1. detsember 1924 "" põhirõhuga mässuliste relvadel ) ning arvustas ka kirjandust ja kunsti ( muuhulgas Barbaruse kogu "" E. V. -r . "" , mille pealkirja arvas tähendavat "" Eesti Vabariigi raudteed "" ) .",,,,no,,no,no,no,no
10121924,16239521,11,minema,järele,ad,kord,korral,Korralik piibel oli tollal suur rariteet ja muidugi läksin järgmisel korral sellele järele .,,,,no,,no,no,no,no
5064540,8127763,6,tähistama,,ad,ettepanek,ettepanekul,Alates 1964 aastast tähistab ÜRO ettepanekul maailma üldsus rahvusvahelist valge kepi päeva .,,,,no,,no,no,no,no
6081052,9760864,10,kirjutama,,ad,põhiteema,põhiteemal,"Üle kahe kuu ilmuv Horisont kirjutab endiselt oma kolmel põhiteemal - inimene , loodus ja universum - , mis otsekui eksistentsi kolm vaala hoolimata ajastust ikka ja jälle päevakorrale kerkivad .",,,,no,,no,no,no,no
1697455,2701900,18,tulema,,ad,AS,AS-idel,"Tema sõnul muutub valdade ühinemisel tunduvalt lihtsamaks kahe saare vahelise ühenduse pidamine , sest kui praegu tuleb AS-idel Saarte Liinid ja Saaremaa Laevakompanii suhelda kahe omavalitsusega , siis pärast ühinemist vaid ühe vallaga .",,,ORG,no,,no,no,no,no
7474194,11997392,10,põhinema,,ad,avastus,avastustel,"USA kiiresti kasvava ravimifirma Pfizeri edu põhineb suuresti real avastustel , mis tehti firma teaduskeskuses Sandwichis Inglismaal .",,,,no,"The phrase 'avastustel' refers to discoveries, which indicate a concept rather than a location, so it is not an adverbial of place.",no,no,no,no
3752235,6043134,3,keelduma,,ad,turvalisuskaalutlus,turvalisuskaalutlustel,"Lutter keeldus turvalisuskaalutlustel avalikustamast , kui palju sularaha suudab rahakäsitluskeskus töödelda .",,,,no,,no,no,no,no
10920737,17489254,9,võõrustama,,ad,eesmärk,eesmärgil,Nääliku sõnul ei võõrusta nemad vene last teenimise eesmärgil .,,,,no,The phrase 'eesmärgil' was not classified as adverbial of place because it conveys purpose or intention rather than a location.,no,no,no,no
7663485,12287579,9,määrama,,ad,ettekääne,ettekäändel,"Paljud klubijuhid määravad baaritöötajatele ekstra madala palga , ettekäändel , et jootraha kukub nagunii .",,,,no,,no,no,no,no
1652740,2630231,17,tooma,tagasi,ad,kilp,kilbil,"Just too viimane omadus on tõstnud paljusid võidusõitjaid kilbile , kuid toonud neid lahingust tagasi ka kilbil .",,,,no,,no,no,no,no
2013856,3213522,3,lugema,,ad,teade,teatel,Agentuuri Reuters teatel loeb 60-aastane Milosevic 12. veebruaril algavat kohtuprotsessi oodates oma kongis Hemingway ning John Updike'i romaane ja kuulab BBC raadiot või Sinatra ning Celine Dioni CD-sid .,,,,no,,no,no,no,no
18372448,27852487,6,minema,üle,ad,väljakasvamine,väljakasvamisel,"Reeglina läheb selline esinemisvajadus puberteedist väljakasvamisel üle , 25-selt unustatakse vilusofeerimine ise ära , 30-selt pole peale paari lemmikautori enam meeleski , keda tsiteerida tavatseti .",,,,no,,no,no,no,no
3920479,6314253,5,põhinema,,ad,LIBOR,LIBOR-il,"Võlakirjade laenuintress põhineb kolmekuulisel LIBOR-il , millele on lisatud 1,5 -protsendiline riskimarginaal .",,,,no,,no,no,no,no
12614283,20185610,10,kirjutama,,ad,rassiteema,rassiteemal,"Praegusel hetkel pole ajalehte , mis ei kirjutaks ohtralt rassiteemal , ikka sama juhtumiga seoses .",,,,no,,no,no,no,no
191734,317237,17,koostama,,ad,vajadus,vajadusel,"testi koostaja ( õpetaja ) kontrollib , kas kõik testi kuuluvad küsimused on küsimustepangas olemas ja vajadusel koostab puuduvad küsimused .",,,,no,,no,no,no,no
2127760,3397640,2,käsitlema,,ad,puudus,puudusel,Ruumi puudusel ma seda siinkohal pikemalt ei käsitle .,,,,no,,no,no,no,no
4410631,7093339,13,täituma,,ad,teade,teatel,Vene vetes Suursaare lähistel 15 meremiili kaugusel Eesti piirist viibinud kaubalaeva kapteni teatel oli laeva masinaruum täitunud veega ning laeva mootor seiskunud .,,,,no,Classified as 'no' because 'teatel' refers to the means or source of an announcement rather than a specific place.,no,no,no,no
9189822,14770371,19,kirjutama,,ad,tagajärg,tagajärjel,"Lindal ütleb , et ta ei ole lugenud seda poolanonüümset kirja , mille keegi raekotta saatis ning mille tagajärjel kirjutasid endine juhataja Vello Lauring ja kultuuriteenistuse juht Heiki Unt lahkumisavalduse .",,,,no,"The phrase 'tagajärjel' does not describe a location but rather indicates a causal relationship, so it is not adverbial of place ('no').",no,no,no,no
19154353,28892850,5,lähtuma,,ad,võrdsustamine,võrdsustamisel,"Meeste ja naiste pensioniea võrdsustamisel on valitsus lähtunud ka Euroopa Liidu direktiivist nr 79/7 , mis käsitleb meeste ja naiste võrdse kohtlemise põhimõtte järkjärgulist rakendamist sotsiaalkindlustuses .",,,,no,,no,no,no,no
1157816,1839576,11,jääma,üle,ad,Energia,Energial,""" Vaatamata korduvatele hoiatustele ei kiputud võlga maksma ning Eesti Energial ei jäänud lihtsalt muud üle , kui jätta nad elektrita , "" lausus Eesti Energia Teeninduse teabejuht Kristina Shanin .",,,ORG,no,,no,no,no,no
14084661,22426211,7,kolima,,ad,juhendamine,juhendamisel,Järgmisena kolisid suusatajad harjutusväljakule kogenud golfarite juhendamisel pikki lööke treenima .,,,,no,,no,no,no,no
10933314,17510774,6,käskima,,ad,justiitsministeerium,justiitsministeeriumil,Kohtunik Thomas Penfield Jackson käskis justiitsministeeriumil vaadata üle valitsuse Microsofti jagamisega seotud kava .,,location,,no,,no,no,no,no
1440124,2291556,23,lööma,kaasa,ad,üldjuht,üldjuhul,"Teine variant on selline , kus sinu silmapiirile ilmudes kostab külast kõva sõjakisa "" Cadeau !!! "" , milles vaid vanemad mehed üldjuhul kaasa ei löö .",,,,no,,no,no,no,no
2651433,4254391,5,käskima,,ad,keskvalimiskomisjon,keskvalimiskomisjonil,"Teisipäeval käskis Kiievi kohus keskvalimiskomisjonil 24 tunni jooksul üle vaadata komisjoni keelava otsuse , mispeale 14liikmeline komisjon otsustas kolmapäeval ühehäälselt toetada Timošenko osalemist .",,,,no,,no,no,no,no
18404868,27898453,12,tutvustama,,ad,andmine,andmisel,"Ma alustaksin sellest , et tutvustaksin Eesti praktikat alaealisele Eesti kodakondsuse andmisel .",,,,no,"The phrase 'andmisel' refers to an action or process rather than a location, so it is not an adverbial of place.",no,no,no,no
9652674,15490392,18,väsima,,ad,kirjapanek,kirjapanekul,"Segujook võis küll saada keelt alla viiva maitsega , kuid koosnes nii paljudest komponentidest , et nende kirjapanekul väsis käsi .",,,,no,,no,no,no,no
518675,817081,19,võistlema,,ad,mood,moel,"Kõrgushüppaja Kärt Siilatsi reedeõhtune Eesti rekord 1.89 polnud 18-aastasegi jaoks iseenesest mingi imetegu , aga viis , mil moel piiga Sevilla MM-il võistles , lubas aimata suure sportlasisiksuse sündi .",,,,no,,no,no,no,no
9147626,14705801,7,paluma,,ad,eksamikeskus,eksamikeskusel,Olen eksamikorralduse üle nördinud ja palun eksamikeskusel edaspidi kõnest arusaamise osa võõrkeele eksamil ja selle ( tehniline ) korraldus korralikult läbi töötada .,,,,no,,no,no,no,no
1486786,2366851,2,leppima,,ad,eesmärk,eesmärgil,Sel eesmärgil leppisid ministeeriumide esindajad ja omavalitsused teisipäeval kokku jätkata tulevikus läbirääkimisi kohalike eelarvete tasandussüsteemi täiustamiseks ja munitsipaalomandi amortisatsiooni metoodika väljatöötamiseks .,,,,no,,no,no,no,no
1389865,2210765,3,kõnelema,,ad,komme,kombel,Oma harjunud kombel kõneles president inspiratsioonitiivul ja suutis kõne 20 minuti asemel kolmveerandtunniseks venitada .,,,,no,,no,no,no,no
3729728,6006628,16,pruukima,,ad,mood,moel,"Seda mitte ainult põhjusel , et kõik lihased , närvid ja muu ei pruugi endisel moel korralikult toimima hakata , vaid ka seetõttu , et välimust mõjutab peale naha ja lihaste ka luustik .",,,,no,,no,no,no,no
14342921,22769103,10,jääma,ära,ad,kliendipuudus,kliendipuudusel,"Kuigi Eesti turist teeb oma plaane loiult , jääb kliendipuudusel ära vaid mõni üksik reis .",,,,no,,no,no,no,no
17931091,27322516,10,vormistama,,ad,turvapõhi,turvapõhjal,Eesti Panga Nõukogu otsuse alusel vormistab Pangainspektsioon krediidiasutuse tegevusloa turvapõhjal blanketile formaadis A4 ning sellel on järgmised rekvisiidid :,,,,no,,no,no,no,no
5824079,9345102,10,esinema,,ad,Agritube,Agritubel,"Peakandidaat vakantsele kohale oli Pariis-Roubaix' klassikul edukalt esinenud Agritubel , kuid tiimi tulemused polnud viimastel sõitudel märkimisväärsed .",,,,no,,no,no,no,no
10638797,17051513,11,põhinema,,ad,aktsiahind,aktsiahindadel,"See indeks , mis arvutatakse reaalajas , põhineb 13 firma aktsiahindadel .",,,,no,,no,no,no,no
3465011,5579342,3,ärkama,,ad,põhjus,põhjusel,Mingil seletamatul põhjusel ärkab George Bush Valge Maja asemel Kadrioru lossis .,,,,no,,no,no,no,no
5351160,8583824,9,suunduma,,ad,lennuk,lennukitel,"Miinuskraade ja jäiseid tuulehooge trotsivad päästemeeskonnad suundusid eile lennukitel Antarktikasse evakueerima polaarjaamadest nelja haiget töötajat ning kõhunäärmepõletikku põdevat USA arsti , kuigi päästeekspertide hinnangul on tegemist üliohtliku operatsiooniga .",,,,no,,no,no,no,no
259225,409587,15,andma,,ad,esitamine,esitamisel,"Katse tulemusena avastasid tudengite esindajad , et teatud olukorras annab paaripaneku meetod valede eelistuste esitamisel parema paarilise kui õigete eelistuste esitamisel .",,,,no,,no,no,no,no
7403869,11884991,15,suunduma,,ad,käsk,käsul,"Ma käskisin Zulfijal mitte kuulutada häda ja õnnetust oma mehele , kes kaliifi enda käsul rändama suundub , jätsin teise naisega hüvasti ning läksin kolmanda naise , oma lemmiku , noore armeenlanna Banhassiri juurde .",,,,no,,no,no,no,no
9150100,14710148,15,kõlama,,ad,käsi,kätel,"Pea koguni mahe , pea jälle nagu piksemüristamine , kõlas meie kõrvadesse kunstniku osavail kätel oreli hääl .",,,,no,,no,no,no,no
13923839,22193698,9,rajanema,,ad,suveräänsus,suveräänsusel,"Kuna nii tsiviil- kui kaubandusasjade kohtualluvus rajaneb liikmesriikide suveräänsusel ning kohtutoimingute mõju piirneb seepärast iga riigi territooriumiga , sõltuvad õiguslik kaitse ja seega ka õiguskindlus põhiliselt kohtuotsuste tunnustamise ja täitmise probleemi rahuldava lahenduse vastuvõtmisest liikmesriikide poolt ” .",,state,,no,,no,no,no,no
197110,323119,6,kõnelema,,ad,juht,juhul,"Lepime kokku , et sellisel juhul kõneleme : H on hulga A   tähenduste hulk   ning kirjutame  .",,,,no,"The phrase 'juhul' refers to a condition or circumstance, not a location, so it is not an adverbial of place.",no,no,no,no
10855850,17385621,2,katkestama,,ad,komme,kombel,Huvitaval kombel Hollywood katkestas või peatas mitmete action- ja katastroofifilmide tootmise .,,,,no,,no,no,no,no
2568002,4120513,28,kaitsema,,ad,vajadus,vajadusel,"Me oleme osa demokraatlikust maailmast , me anname oma parima panuse , et seda maailma ja tema väärtusi kaitsta , ja me teame ühtlasi et ta kaitseb vajadusel ka meid .",,,,no,,no,no,no,no
37094,64207,7,leppima,,ad,puudumine,puudumisel,"Kaija tellib Rocki õlut , selle puudumisel lepib siidriga .",,,,no,,no,no,no,no
1812107,2883632,12,rajanema,,ad,analüüs,analüüsil,"Koalitsioon esitab linna arendamiseks ettepanekuid ja lahendusi , mis rajanevad põhjalikul analüüsil , on põhjendatud , toovad esile alternatiivsed lahendused ning ettepanekute tugevad ja nõrgad küljed .",,,,no,,no,no,no,no
11918345,19071123,1,nimetama,,ad,operatiivandmed,Operatiiv-andmeil,Operatiiv-andmeil on president Aslan Mashadov Gelajevi juba ametisse nimetanud ja andnud talle brigaadikindrali auastme .,,,,no,"The phrase 'Operatiiv-andmeil' (according to operational data) provides the source of information rather than specifying a location, so it is not an adverbial of place.",no,no,no,no
371652,576569,7,põhinema,,ad,altruism,altruismil,"Altruismgi on kristlik sõnum , ja altruismil põhineb Leeni elu .",,,,no,,no,no,no,no
1260956,2004728,8,aitama,,ad,Norma,Normal,""" Ainult väga kiire käibe kasv aitab Normal tulevikus teenida suuremat kasumit , "" sõnas ta .",,,ORG,no,,no,no,no,no
9714305,15587064,2,koostama,,ad,pool,poolel,Meie poolel koostab nimekirjad kodakondsus- ja migratsiooniameti Värskas asuv Petserimaa osakond ( tel. 279/64876 ) .,,,,no,The phrase 'poolel' does not refer to a physical location and is not an adverbial of place.,no,no,no,no
18523529,28048269,19,kaduma,ära,ad,lüliti,lülitil,"Mina ajasin pumpa taga , omast lollusest  « first inertia switch » lülis pumba välja , kuna see lülitil oli 1 kinnituskruvi ära kadunud ja seal nii pendeldades arvas , et nüüd on avarii käes ja paras aeg auto keset liiklust seisma panna :",,,,no,,no,no,no,no
1006560,1603112,14,lubama,,ad,Nybiti,Nybitil,"Kalev jõudis pärast Indrek Ruudu kolmest korraks ette 21 : 20 , lihtsad eksimused lubasid Nybitil taas ette spurtida .",,,PER,no,,no,no,no,no
1861877,2965248,21,astuma,,ad,maa,maal,"Kui Eesti Päevaleht püüdis rajuilma kiuste kedagi õlut jooma meelitada , astus ligi Rakvere kultuurihai Raivo Riim , enesest tehtud maal pihus .",,,,no,,no,no,no,no
7580623,12167142,16,avaldama,,ad,mis,millel,"Eriti suure tunnustuse tõestuseks on ka vastilmunud album  S  ub Zero - The Remixes   , millel on bändi lugusid miksides oma austust avaldanud Die Krupps , The Speed Freak , T.A.S.S..",,,,no,,no,no,no,no
11409090,18283704,8,soovima,,ad,kaasabi,kaasabil,"Kui jätkan , siis soovin õigete mängijate kaasabil moodustada EM-ile minekuks löögijõulise meeskonna .",,,,no,"The phrase 'kaasabil' refers to the means or assistance involved in forming the team and does not indicate a place, so it is not an adverbial of place.",no,no,no,no
5417029,8687266,12,võitma,,ad,IX,IX-il,Üheksa lisakatsega võistluse võitsid Ahto Siidla ja Arvo Arula BMW 325 IX-il .,,,,no,,no,no,no,no
11101830,17783206,3,kippuma,,ad,energeetikakontsern,energeetikakontsernil,"Kui Ameerika energeetikakontsernil NRG kippusid läbirääkimised Narva elektrijaamade ostmise üle lörri jooksma , noomis Strobe Talbott isiklikult Eesti valitsust , et ameeriklasi pole soliidne ukse taha jätta .",,,,no,,no,no,no,no
2427125,3891864,2,tutvuma,,ad,teade,teatel,Komisjoni teatel tutvub ta praegu olemasoleva informatsiooniga ning kavatseb korraldada esimese avaliku kuulamise järgmisel nädalal .,,,,no,,no,no,no,no
9366125,15043544,10,lisama,,ad,seadmine,seadmisel,"“ Võimalus võita kodumaal olümpiakuld lisas meile edaspidiste eesmärkide seadmisel palju enesekindlust ja julgust , ” väitis Saito ja lisas , et “ kahtlemata pole see kuld vaid meie nelja , vaid kogu Jaapani olümpiadelegatsiooni oma . ”",,,,no,,no,no,no,no
6065844,9737318,15,määrama,,ad,nägu,näol,"Vene president Vladimir Putin silmakirjatses , väites , et määrab uueks kaitseministriks Sergei Ivanovi näol tsiviilisiku , kuna viimane on aastakümneid teinud karjääri luureohvitserina .",,,,no,,no,no,no,no
18960996,28627197,20,toetama,,ad,juuresolek,juuresolekul,"Vastavalt eeltoodud avaldusele ning Tšiili Lastearstide XLI kongressile Puconis toetab Tšiili Lastearstide Selts kõigi oma liikmetega prof Adik Levini juuresolekul ja kiidab heaks Tallinna Lastehaiglas kasutatava meetodi “ Humaanse vastsündinute-meditsiini initsiatiivi ” ( The Human Neonatal Care Initiative , HNCI ) oma 11 sammuga vastsündinu ja tema ema ravi humaniseerimisel ning kutsub maailma kõiki lastearstide seltse üles ühinema selle deklaratsiooniga .",,state,,no,,no,no,no,no
2394930,3838221,2,süüdistama,,ad,väide,väitel,Politseiniku väitel süüdistas Polištšuk teda juba eeluurimise ajal poliitilise tellimuse täitmises .,,,,no,,no,no,no,no
1678808,2673673,2,aktiviseeruma,,ad,hinnang,hinnangul,Tema hinnangul aktiviseerub korteriturg pärast 20-protsendilist hinnalangust .,,,,no,,no,no,no,no
2961757,4750108,22,laskma,,ad,Manutent,Manutendil,"TALLINN , 26. mai ( EPLO ) - Linnahalli kontserdisaali renoveerimine läheb linnale maksma ligi miljard krooni , kui linnavalitsus laseb Manutendil selle renoveerida ja linnale rentida , kirjutab Postimees .",,,LOC,no,,no,no,no,no
432836,676041,6,tõstma,,ad,mõju,mõjul,Moody's tõstis nimetatud investeeringute otsesel mõjul Hansapanga reitingud tasemele Baa2/P-3 .,,,,no,,no,no,no,no
16582814,25557489,20,liituma,,ad,moodustumine,moodustumisel,"Imidasoliinirea ühendite alküülrühmade nimetustes säilitatakse harilik rasvarea nimetuse tüvi ( nt laurüülhüdroksüetüülimidasoliin ) ka sellel juhul , kui derivaadi moodustumisel on rasvarea radikaali üks süsinikuaatom liitunud heterotsüklisse .",,,,no,,no,no,no,no
7686877,12325084,7,tegema,kaasa,ad,iga,igal,Samas - kutselisi näitlejaid teeb kaasa igal pool,,,,no,,no,no,no,no
2859491,4585227,10,toetama,,ad,säilitamine,säilitamisel,""" Me toetasime Jüri Mõisa ja Isamaaliitu Tallinna võimuliidu säilitamisel vahendeid valimata .",,,,no,,no,no,no,no
5014640,8049266,5,põhinema,,ad,dieediidee,dieediideedel,"Proteiinidieet põhineb dr. Atkinsi dieediideedel , mis kujutab endast liha ja rasvarohket toidusedelit .",,,,no,,no,no,no,no
112021,188196,12,juhtima,,ad,andmed,andmetel,"Ehk ei ole siinkohal tähtsusetu ka fakt , et kapten Intsu andmetel juhtis Viru pataljon möödunud aastal ka jooksikute edetabelit .",,,,no,,no,no,no,no
5660731,9078669,3,rajanema,,ad,loogika,loogikal,"Põhiseadus rajaneb loogikal , et president peab olema kogu aeg ametis ja kättesaadav , kuid riigipea võiks puhkuse ajal peatada tegevuse ja anda volitused üle riigikogu esimehele , selgitas eelnõu algatajate nimel esinenud Jaan Pöör .",,,,no,,no,no,no,no
2873623,4607555,21,kaaluma,,ad,puudus,puudusel,"Avaliku ürituse loa ja kauplemisloa taotluse esitas turukorraldaja Kesklinna valitsusele eelmisel nädalal , ehkki firmajuht Paul Oberschneider kaalus linna rahatoe puudusel ka ürituse ärajätmist .",,,,no,"The phrase 'puudusel' does not indicate a location but instead expresses a condition or reason, which is why it was classified as not adverbial of place ('no').",no,no,no,no
364818,564515,2,suunduma,,ad,taim,taimedel,"Mõnedel taimedel suundub juurdekasv maapealselt osalt rohkem juurtesse , mõnede kasv hoopis aeglustub .",,,,no,,no,no,no,no
3303854,5311693,7,välistama,,ad,kinnitus,kinnitusel,Regionaalminister Jaan Õunapuu ( pildil ) kinnitusel välistab valitsuse eelnõu omavalitsuste kaootilise ühinemise ja väiksemate omavalitsuste tõrjumise suuremate poolt ning annab valitsusele ühinemiste suunamiseks suured volitused .,,,,no,It was classified as 'no' because 'kinnitusel' (according to the confirmation) does not indicate a location or spatial context; it conveys a statement's source or basis.,no,no,no,no
7706594,12356075,8,astuma,välja,ad,mühin,mühinal,Nii astubki etnoloogiline iseseisev näitusetegemine autentsest traditsioonist mühinal välja .,,,,no,,no,no,no,no
11178575,17906675,13,juhtima,,ad,oht,ohtudel,Siiski juhtis  La Juve  treener  Marcello Lippi  enne finaali tähelepanu ka mõnedele ohtudel .,,,,no,,no,no,no,no
4984878,8004136,23,realiseerima,,ad,alus,alusel,"( 2 ) Käesoleva paragrahvi lõikes 1 sätestatu ei kehti jaemüüki teostava ettevõtja suhtes , kes realiseerib alkohoolset jooki temale esitatud tellimuse alusel väljaspool alalist müügikohta , kui realiseeritava alkohoolse joogi ladustamine toimub kauplemisloale kantud tegutsemiskohas ja sellele kauplemisloale on märgitud eritingimusena "" lubatud alkohoolse joogi kohalevedu "" .",,,,no,,no,no,no,no
4575243,7353942,2,võtma,,ad,eriala,erialadel,"Instrumentaal-interpretatsiooni erialadel ( keelpill , puhkpill , klaver ) võtab Muusikaakadeemia vastu 38 üliõpilast .",,,,no,,no,no,no,no
8567427,13732463,18,saama,läbi,ad,soovitus,soovitusel,"Näiteks Tartu Telefonivõrgus osati kahelda , kas  avatud ööpäevaringselt  on ikka hea eesti keel , ja nõustaja soovitusel sai asmele  avatud ööpäev läbi  .",,,,no,"The phrase 'soovitusel' refers to a mode or manner rather than a location, so it is not classified as an adverbial of place.",no,no,no,no
7307100,11732880,5,seostuma,,ad,kinner,kindral-,"Eesti keeles seostub eesliide kindral- aga üksnes militaarvaldkonnaga , mistõttu termini kindralsuperintendent kasutamine ei ole põhjendatud ja tuleks eelistada terminit ülemsuperintendent või üldsuperintendent .",,,,no,,no,no,no,no
7165731,11526142,8,katkestama,,ad,tahe,tahtel,Moskva megamenust hoolimata katkestasid kõik kolm omal tahtel sõidu vene karussellil ja pöördusid Eestisse tagasi .,,,,no,"The phrase 'tahtel' does not indicate a physical place but rather a reason or cause, so it is not an adverbial of place.",no,no,no,no
1158414,1840609,2,andma,välja,ad,eesmärk,eesmärgil,"Sel eesmärgil annab pank välja 1,3 miljonit uut aktsiat .",,,,no,"The phrase 'eesmärgil' expresses purpose and not location, which is why it is not an adverbial of place.",no,no,no,no
1359763,2161560,18,nõudma,,ad,kord,korral,"Sharif mõisteti süüdi terrorismis ja lennukikaaperdamises ja talle määrati kahekordne eluaegne vanglakaristus , kuigi süü-distaja nõudis kahel korral peaministriks valitud ja mõlemal korral kukutatud Sharifile lennukikaaperdamise eest surmanuhtlust .",,,,no,,no,no,no,no
14289932,22685782,9,juhtima,,ad,pilk,pilgul,"Nii ülbet käitumist linnavalitsuselt , mida juhib esimesel pilgul sümpaatne linnapea , poleks vast ka suurimad skeptikud oodanud .",,,,no,,no,no,no,no
12850265,20554140,19,jääma,puudu,ad,AGA,AGA-l,"Mängudega 0 : 2 taga olnud AGA/Löfbergs Lila võitles välja õiguse viiendaks finaalmänguks , võidustki jäi AGA-l ainult kriimu võrra puudu .",,,LOC,no,,no,no,no,no
3306737,5316627,7,lõpma,,ad,tulumaksustamine,tulumaksustamisel,Teatavasti lõpeb Eesti erand juriidiliste isikute tulumaksustamisel 31. detsembril 2008.,,,,no,,no,no,no,no
16743936,25763982,16,tunduma,,ad,orienteerumine,orienteerumisel,"Tänavareklaamist rääkides - viibides Ungaris tundusid "" võõrkeelsed "" reklaamid ja sildid küll ainsa tugipunktina orienteerumisel ..",,,,no,,no,no,no,no
4559874,7329557,12,astuma,välja,ad,tahe,tahtel,"Ligi 100 inimest on juba ametiühingust välja astunud - ühed vabal tahtel , teised kartusest töökohta kaotada .",,,,no,,no,no,no,no
2981775,4783261,17,laekuma,,ad,suund,suunal,"Harjumaa ühistranspordikeskuse väljakuulutatud neljale riigihankele avaliku bussiliiniveo korraldamiseks maakonna lääne , edela , lõuna ja ida suunal laekus kuus hinnapakkumist .",,,,no,,no,no,no,no
4532570,7285830,17,põhinema,,ad,400.,400-l,GeForce 2 MX 200-l põhinevad aeglasemad kaardid hakkavad maksma vaid 1700 krooni ning veidi kiiremal MX 400-l põhinevad üle 2000 krooni .,,,,no,,no,no,no,no
2669219,4282104,3,laskma,,ad,agentuur,agentuuril,Laske mitmel agentuuril endale midagi niisama ära teha .,,,,no,"It specifies an agent or doer of the action, not a location, thus is not adverbial of place.",no,no,no,no
7765582,12449561,2,oletama,,ad,põhjus,põhjusel,"Samal põhjusel oletas Lorents ka , et komisjoni Kerti pooldava seisukohaga ühineb Riigikogu täiskogu .",,,,no,,no,no,no,no
1440887,2292977,5,käsitlema,,ad,hinnang,hinnangul,Kõnealused parandused käsitlesid minu hinnangul biokeemia alustõdesid - ainete liigitumist - mitte mõne ravimi kasutamist kindla haiguse korral .,,,,no,,no,no,no,no
3399224,5471154,25,vestlema,,ad,juuresolek,juuresolekul,""" Ühe koera saab perenaine tagasi , "" ütles Paldiski sise- ja välisprogrammide spetsialist Regina Rass , selgitades , et politsei on omanikuga psühholoogi juuresolekul vestelnud - talle antakse võimalus end rehabiliteerida .",,state,,no,,no,no,no,no
4523216,7271035,1,kasutama,,ad,Natura,Natural,"Natural Sea Beauty kasutab oma toodete valmistamiseks Piloma muda , mida saadakse Jordani lisajõest .",,,,no,,no,no,no,no
