sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_time,is_alive,is_event,classification2
11374117,18225088,9,jätma,,ad,ilmsikstulek,ilmsikstulekul,"Vastava mõtteviisi peamised kandjad jätsid end kava ootamatul ilmsikstulekul mõistetavalt varju , asudes puhuti lausa teisele poole rindejoont .",,,,no,,no,no,yes,yes
13217235,21145523,8,süüdistama,,in,arv,arvus,"Afganistani võimud on NATOt süüdistanud tsiviilohvrite suures arvus ning NATO juhtkond on selle ka omaks võtnud , mööndusega , et Taliban kasutab tsiviilelanikkonda inimkilbina .",,,,no,,no,no,no,no
14502737,22934333,4,võtma,vastu,abl,talunik,talunikelt,"Kriiseri esindajana võttis talunikelt loomad vastu Arvo Moks , ka lepinguile kirjutas alla tema .",,alive,,yes,"The phrase 'talunikelt' describes the origin or place from which animals were received, classifying it as an adverbial of place.",,,,yes
18363218,27836694,16,tuletama,,all,idealist,idealistidele,"Muidugi on meelisala võistkonnas mängimisel ja kohustusliku ajateenistuse läbimisel oluline vahe , aga siinkohal tuletaks idealistidele meelde rahvatarkust : "" Kes ei toida oma väge toidab varsti võõrast väge "" .",,alive,,no,"The phrase 'idealistidele' refers to a group of people and not to a location, so it is not an adverbial of place.",no,yes,no,yes
19801582,29290040,8,ärkama,,ad,omik,omikul,Julm: siis läksin sõbra juurde ja omikul ärkasin :D,,,,no,"The word 'omikul' denotes a time reference (morning) rather than a place, so it is not an adverbial of place.",yes,no,no,yes
5067226,8132267,24,tõstma,,ad,periood,perioodil,""" Rahandusminister Siim Kallas on käesoleva aasta aprillis seoses tubakaaktsiisi seaduse muutmisega riigikogus toimunud lehmakauplemiste käigus kinnitanud , et käesolev valitsus oma võimuloleku perioodil tubakaaktsiisi enam ei tõsta , "" ütles Austria Tabak Eesti peadirektor Urmas Silman .",,,,no,,yes,no,no,yes
90527,153377,2,asendama,,ad,aeg,aegadel,"Hilisematel aegadel ja parema puudusel asendasid kõike seda nn kunstipealinnad või isegi linnaosad nagu Montmartre , aga ka kunstirühmitused ise ja nende lemmikkohvikud , lokaalid või kabareed .",,,,no,,yes,no,no,yes
18542895,28071885,3,andma,,ad,escord,escordil,"Või annab escordil tigu peale keerata , sest loks justkui seal teo juures .",,,,no,,no,no,no,no
15447761,24126591,2,jääma,sisse,ad,kord,korral,"Neljandal korral jäime sisse neljaks nädalaks , esinesin siis koos Maian Kärmase , Helen Tartese , Pavel",,,,no,,no,no,no,no
11241215,18013124,17,demonstreerima,,all,puhkaja,puhkajatele,"Laupäeval kella poole kuue ajal pidas politsei Anne kanali ääres kinni 75-aastase Hindreku , kes oli puhkajatele oma kärbuvat mehelikkust demonstreerinud .",,alive,,no,,no,yes,no,yes
12834916,20530903,11,meelitama,,ad,pühapäev,pühapäeval,"« Hommikul oli 1398 registreerunut , aga ilus ilm meelitas pühapäeval veel 200 inimest jooksurajale .",,time,,no,,yes,no,yes,yes
11485786,18398850,5,tegutsema,,el,rõõm,rõõmust,Tegutsesite üheskoos lihtsalt musitseerimise rõõmust või püstitasite sellele lisaks ka ambitsioonikaid tulevikueesmärke ?,,,,no,,no,no,no,no
11285812,18087047,5,seletama,,all,seisja,seisjatele,"Režissöör Andri Luup seletab seisjatele üksikasjalikult , mida nad peavad tegema ja kuidas käituma .",,alive,,no,,no,yes,no,yes
1988139,3170890,8,tooma,,ad,Toompea,Toompeal,Riigikogu esimees Toomas Savi tõi eile hommikul Toompeal iseseisvuspäeva lipuheiskamistseremoonial suusatajad Andrus Veerpalu ja Jaak Mae eeskujudeks tervele Eestile .,,,ORG,yes,"Classified as 'yes' because 'Toompeal' specifies a location where the event took place, making it an adverbial of place.",,,,yes
1210159,1924686,19,jääma,ära,ad,minut,minutil,"Arafat , Mubarak ja Barak pidid algse kava kohaselt kohtuma eile Egiptuse kuurortlinnas Sharm el-Sheikhis , kuid viimasel minutil jäi see kokkusaamine ära .",,,,no,"Classified as 'no' because 'minutil' refers to a time and not a location, so it is not an adverbial of place.",no,no,no,no
4121119,6633638,6,võistlema,,ad,kardivõistlus,kardivõistlusel,"Õhtul kell 18 algaval heategevuslikul kardivõistlusel "" Star Track - rallitähed kardirajal "" võistlevad rallimaailma 24 tipp-sõitjat , nende seas mitu maailmameistritiitliga kihutajat .",,event,,yes,"Classified as 'yes' because 'kardivõistlusel' specifies the place where the action of competing occurs, making it an adverbial of place.",,,,yes
10355070,16614645,2,täituma,,ad,sisenemine,sisenemisel,"Menüüsse sisenemisel täitub ekraani ülaserv navigeerimist hõlbustavate ikoonidega , all avanevad valikud .",,,,no,,no,no,yes,yes
7078819,11379740,11,kuulama,,ad,ala,alal,""" Sündinud ? "" kuulas mind üle juhataja asetäitja distsipliini alal Vambola Rünkkanen , keda kasvatajaks kutsutakse .",,,,no,,no,no,no,no
17806504,27184654,8,käskima,,ad,suitsetaja,suitsetajatel,Villu käib tusaselt ringi ja käsib kõigil suitsetajatel konid Statoilist saadud kotikesse panna .,,alive,,no,,no,yes,no,yes
3692142,5945453,13,jätkama,,el,hooaeg,hooajast,"Lavastab Peeter Raudsepp , kes pärast esimest aastat Rakvere Teatris jätkab uuest hooajast vabakutselisena .",,time,,no,,yes,no,yes,yes
13624849,21786977,2,tõstma,esile,el,ettekanne,ettekannetest,"Konverentsi ettekannetest tõstis ta esile mereajaloo uurija Mati Õuna oma , vähetuntud haapsallasest Eesti merejõudude ülemast admiral Hermann von Salzast .",,,,no,,no,no,no,no
10925450,17497375,16,pakutama,,all,lugeja,lugejale,"End ajarändureile mõeldud virtuaalse reisina reklaamiv raamat erineb tavapärastest antiiklugudest eeskätt selle poolest , et lugejale ei pakuta mitte sündmuste jada , vaid pilti Antiik-Rooma elust , kultuurist ja olustikust .",,,,no,,no,yes,no,yes
5599623,8978077,6,süüdistama,,in,detoneerimine,detoneerimises,"Võimud on süüdistanud pantvangivõtjaid pommide detoneerimises , mille järel olid Vene väed hoonesse sisenenud .",,,,no,,no,no,yes,yes
15882268,24712861,1,tegema,,ad,Tavaline,Tavalisel,"Tavalisel teebki pildi vilkuvaks see , et vahepeal kaob hetkeks pilt ära st. kui elektronkiir on käinud üle luminofooride , siis see kiirgab korraks valgust , kuid kohe kaob see ära -sellest see virvendus .",,,,no,It was not classified as adverbial of place because 'Tavalisel' does not indicate a location but rather refers to a general condition or manner.,no,no,no,no
7709872,12361215,20,kubisema,,el,parunitest-paruness,parunitest-parunessidest,"1920. AASTAL JõUDIS Huene Pariisi - moemetropoli , mis kubises vene aadlikest ja tsaari õukonnas tähtsaid ameteid pidanud baltisaksa parunitest-parunessidest .",,,,no,,no,yes,no,yes
13282039,21249749,16,mõtlema,,all,euro,eurodele,"Helistasin taas Eestisse ja selgus , et jutt käib kroonidest , meie aga mõtlesime harjumuspäraselt eurodele . """,,,,no,,no,no,no,no
16959002,26066925,2,tutvuma,,ad,maakonnavisiit,maakonnavisiitidel,Varem maakonnavisiitidel kohaliku eluoluga tutvunud ning nähtu ainetel kõnedes südant valutanud president Rüütel on tegemas kannapööret .,,,,yes,It was classified as adverbial of place because 'maakonnavisiitidel' indicates the location where the president got acquainted with local life.,,,,yes
157972,263107,4,jääma,puudu,el,autoraha,autorahast,Nii palju jäi autorahast puudu .,,,,yes,It was classified as adverbial of place because 'autorahast' refers to the location or origin related to the deficit mentioned.,,,,yes
5319724,8535081,7,tegema,välja,el,suveilm,suveilmast,"Nad ei tee väljagi õues kiiskavast suveilmast , kaabivad , koksivad ja nühivad lage nagu mõni California kullapesija oma kivihunnikut .",,,,yes,It was classified as adverbial of place because 'suveilmast' specifies the location or context of the activity taking place (the summer weather outside).,,,,yes
557495,881154,14,tutvuma,,ad,liidumaa,liidumaal,"Siseminister Tarmo Loodus juhib neljapäeval ja reedel Eesti delegatsiooni , mis tutvub Mecklenburg-Vorpommerni liidumaal Saksamaa-Poola piiriga .",,location,,yes,It was classified as adverbial of place because 'liidumaal' indicates the location where the delegation is getting acquainted with the border.,,,,yes
9542249,15317139,2,seostuma,,ad,kaasabi,kaasabil,Rasvhapete kaasabil seostub ainult pruuni rasvkoe mitokondrites esinev unikaalne valk termogeniin mitokondri sisemembraanistikuga .,,,,no,,no,no,no,no
89177,151203,3,võitma,,ad,juhtimine,juhtimisel,"Rahvusliku Vabastusrinde juhtimisel võitis Alzheeria 1962 kätte iseseisvuse , kuid pärast seda langes riik kiiresti militaarse bürokraatia ja ühepartei võimu alla .",,,,no,,no,no,no,no
6257325,10051521,6,tasuma,,ad,Saaremaa,Saaremaal,"Ta lisas , et tasus Saaremaal viibimise ja jahipidamise kulud ise , vaid jahikorraldaja pakutud lõunasöök oli Silberauto kulul .",,location,LOC,yes,It was classified as adverbial of place because 'Saaremaal' specifies the location where the speaker stayed and hunted.,,,,yes
4565365,7338026,11,sündima,,el,kaugvise,kaugvisetest,"Et Soome mängis kuus-null kaitset , sündis enamik Eesti väravaist kaugvisetest .",,,,no,"The phrase 'kaugvisetest' ('from long shots') does not refer to a physical location but rather a source, so it is not an adverbial of place.",no,no,no,no
8726784,14006258,3,seletama,,all,Juan,Juanile,"Aidann seletas Juanile trikke , mida nood tegid ja ühmas tihti põlglikult , et see või teine asi on tehtud labaselt ja teadjale silmale kohe läbinähtav .",,,PER,no,,no,yes,no,yes
267605,422670,52,hõivama,,ad,lehekülg,lehekülgedel,"Ja üldse - kes mu tekste on lugenud ja neid mingil määral mäletab ning võibolla on vaevaks võtnud nende üle pisut üldistavalt mõtelda , on vist pidanud hoomama : mu tegelaste , olgu meeste või naiste , enamjaolt ju meeste elus , nagu mina seda kirjeldan , hõivab seks ju harvadel lehekülgedel esikoha .",,,,yes,"The phrase 'lehekülgedel' refers to a specific location ('on pages'), hence classified as adverbial of place.",,,,yes
2416326,3874637,15,määrama,,ad,tänav,tänaval,"Sügisel uusi tänavapuhastajaid valides karmistab linn kvaliteedinõudeid , tõstab trahve ja määrab lumevallide asukohad tänaval .",,location,,yes,"The phrase 'tänaval' specifies the location ('on the street'), so it is classified as adverbial of place.",,,,yes
3034105,4867145,6,viitama,,all,ajaveetmine,ajaveetmisele,"Sest millele muule kui lõbusale ajaveetmisele viitavad ostuüritused nagu Hinnatsirkus , Ostufestival , Mammutipäevad ja Imede Öö ?",,,,no,,no,no,no,no
6397822,10284115,15,tegutsema,,el,soomlane,soomlasest,"Loomulikult ei ole politseinikul miilitsa õigusi , vaid ta tegutseks eraõigusliku keeli oskava asjamehena soomlasest kuriteoohvri ja Venemaa ametivõimude vahel .",,alive,,no,,no,yes,no,yes
8879633,14268109,8,võtma,ette,ad,palgapäev,palgapäeval,"Kas mäletate veel aega , mil võtsite palgapäeval lastega ette dessandi poodidesse või kutsusite sõbrad kõrtsi , et neile kannude kaupa õlut välja teha ?",,time,,no,,yes,no,yes,yes
4499292,7234181,6,keelduma,,el,kaitsmine,kaitsmisest,"1821 - Türgi keeldus kristlaste kaitsmisest oma territooriumil , mistõttu halvenesid tema suhted Venemaaga .",,,,no,,no,no,no,no
64497,110783,1,jääma,üle,ad,IMF,IMF-il,"IMF-il ei jäänud muud üle , kui oma suhtumist muuta .",,location,,yes,"The phrase 'IMF-il' ('at the IMF') indicates an organization rather than a physical or spatial location, so the classification as adverbial of place might refer to its figurative sense.",,,,yes
9034652,14526300,3,vastama,,ad,kirst,kirstul,Siin on kirstul vastas juba omaksed .,,,,yes,"The phrase 'kirstul' ('on the coffin') directly describes a location, hence classified as adverbial of place.",,,,yes
10569084,16941459,6,üllatama,,ad,suvehommik,suvehommikul,"Neljateistkümneaastane Siiri üllatas ühel ilusal suvehommikul oma ema , teatades , et tema hakkab nüüd feministiks .",,,,no,"The phrase 'suvehommikul' specifies a time rather than a place, so it is not adverbial of place and classified as 'no'.",yes,no,no,yes
1337341,2126402,2,soovitama,,ad,Kiisler,Kiisleril,"Soovitan Kiisleril seda maja külastada ja vaadata , kas selles korteris on tehtud sisetöid .",,,LOC,no,,no,yes,no,yes
12564210,20106970,5,hääletama,,el,valimiskogu,valimiskogust,Aaviksoo poolt hääletas 246-pealisest valimiskogust 126 inimest .,,,,yes,"The phrase 'valimiskogust' specifies the source from which the voting occurred, indicating a place-related context, hence classified as adverbial of place ('yes').",,,,yes
10283333,16503744,13,mõjuma,,all,autoomanik,autoomanikule,"Nende jutt kasumimarginaalidest , mis peaksid kasvama endistele tasemetele , mõjub keskmisele autoomanikule kaukamehe pajatusena .",,,,yes,"The phrase 'autoomanikule' denotes the person affected rather than a location, so it is classified as adverbial of place ('yes') incorrectly, as it naturally refers to an indirect object not a physical location.",,,,yes
10213826,16389827,3,esilinastuma,,ad,november,novembril,"esilinastub 11. novembril kell 18.30 kinos Kosmos ning jõuab kinoekraanidele ka Tartus , Pärnus ja Haapsalus .",,time,,no,,yes,no,no,yes
9264199,14885883,3,lugema,,el,foiniiklane,foiniiklastest,"Lugesin hiljuti foiniiklastest , sellepärast tahakski kohe kohtuda Assüüria maailmariigi asutaja Tiglatpilesan IIIga ja küsida ta käest : “ Kus parem on , kas siin või seal ? ”",,alive,,no,,no,yes,no,yes
2175210,3475625,5,väsima,,el,kolmikliit,kolmikliidust,Res Publicale tõi valimisedu kolmikliidust väsinud valijatele uue võimaluse pakkumine .,,,,yes,"The phrase 'kolmikliidust' conveys an origin or source, which relates to place, therefore classified as adverbial of place ('yes').",,,,yes
6718363,10808011,17,tulema,puudu,el,vaatamisväärsus,vaatamisväärsustest,"Royal Caribbeani asepresidendi hinnangul peaks siia reisivate lääne turistide Tallinnas veedetav aeg olema pikem , kuna vaatamisväärsustest ning tegevusest puudu ei tule .",,,,yes,"The phrase 'vaatamisväärsustest' relates to an origin or a source of an activity or object, which ties it to a sense of place, so classified as adverbial of place ('yes').",,,,yes
3144017,5048158,6,kutsuma,üles,ad,kaugus,kaugusel,"Tseremoonial Dzeržinski kodulinnas 35 kilomeeti kaugusel Minskist kutsus Lukašenka üles suuremale koostööle Valgevene ja Venemaa luureagentuuride vahel , kuna noil on ühine minevik .",,,,yes,"The phrase 'kaugusel' specifies a distance from a location, which is inherently about place, leading to a 'yes' classification for adverbial of place.",,,,yes
5918530,9501074,20,laekuma,,ad,minut,minutitel,"ELi uusi . eu lõpuga võrguaadresse registreeriv organisatsioon EURid sai kolmapäeval avamise järel napilt veerand tunniga juba 40 500 registreerimistaotlust ; esimestel minutitel laekus taotlusi kiirusega 60 taotlust sekundis , õhtu hakul oli laekunud juba üle 100 000 taotluse .",,,,no,,yes,no,no,yes
4008863,6453382,17,saama,juurde,ad,heakskiit,heakskiidul,"Seni tundub , et pole jõudnud , ja Iisraeli sõjalennukite reidid Lõuna-Beiruti elamukvartalitesse saavad suure liitlase heakskiidul üha jõudu juurde .",,,,no,"The phrase 'heakskiidul' refers to approval or consent, not a location, thus it is classified as not adverbial of place.",no,no,no,no
5805372,9314588,11,lööma,kaasa,ad,rahastamine,rahastamisel,"Ta lisab , et Viimsi vald lööb kaasa ka ehituse rahastamisel .",,,,no,,no,no,yes,yes
13193356,21106165,4,moodustama,,el,hambaarst,hambaarstist,Kiiruga moodustasime neljast hambaarstist aktsiaseltsi ja käisime idee välja .,,alive,,no,,no,yes,no,yes
6119047,9821384,4,tulema,järele,all,jalg,jalgadele,Mootor ei tule jalgadele järele,,,,yes,"The phrase 'jalgadele' indicates a spatial direction or location (towards the feet), hence it is classified as adverbial of place.",,,,yes
18751400,28336579,2,olenema,,el,counteri,counterist,oleneb counterist .,,,,yes,"The phrase 'counterist' refers to a relevant entity but does not denote a specific location or spatial relationship, so it is classified as adverbial of place.",,,,yes
5789399,9288915,6,kõlama,,all,Potteri-fänn,Potteri-fännidele,"Suvel 2005 kõlas rõõmusõnum ka Potteri-fännidele : ilmus J.K. Rowlingu raamatusaaga pikisilmi oodatud kuues osa "" Harry Potter ja segavereline prints "" .",,,,yes,"The phrase 'Potteri-fännidele' refers to recipients or beneficiaries, not a specific place, making it classified as adverbial of place.",,,,yes
3242673,5210237,7,mainima,,ad,esinemine,esinemisel,"Steve Ballmer mainis näiteks ühel hiljutisel esinemisel Singapuris , et ühe Aasia riigi valitsus , kes kasutab Linuxit , kaevatakse peatselt kohtusse .",,,,yes,"The phrase 'esinemisel' specifies the location of the event mentioned in the sentence, qualifying it as adverbial of place.",,,,yes
7990569,12815169,41,rõõmustama,,ad,foto,fotol,"Mida kauem ma tema , see tähendab Juna mereääre-pilti vaatasin , seda kutsuvamaks muutus ta poos – ta justkui naeratas minule , nagu kutsuks mindki sinna Simeizi päikeseranda ( nii igatahes oli kirjutatud foto tagaküljele ) ja ta tundus seal fotol lausa rõõmustavat , et mind oli lastud ta neiukambri saladuste juurde .",,,,yes,"The phrase 'fotol' indicates the location where the subject appears, classifying it as adverbial of place.",,,,yes
2970110,4764175,3,ennustama,,ad,mina,mul,""" Sõber mul siin kõrval ennustas , et lõppseis jääbki 1 : 1 , kui seis nii jääb , saab tema raha endale , "" selgitab Naaris .",,,,no,,no,yes,no,yes
331619,513925,6,osutuma,,ad,arvutamine,arvutamisel,Taoline eristamine osutus otstarbekaks kestussuhete arvutamisel .,,,,no,,no,no,yes,yes
16733962,25747313,8,tutvuma,,ad,Ibiza,Ibizal,"Heitliku armuelu poolest tuntud Oldfield tutvus Fannyga Ibizal ja lootis , et on leidnud jääva õnne .",,location,PER,yes,"The phrase 'Ibizal' refers to a specific location, indicating where Oldfield tutvus Fannyga, thus classified as adverbial of place.",,,,yes
4176195,6721124,11,ühinema,,ad,ring,ringidel,"Kui Hoivonenil sai 100 kilomeetrit täis , ühines ta viimastel ringidel rahvuskaaslase Maria Tähkavuoriga ning Vennikase abikaasa Pille ja 18-aastase tütre Heleeniga .",,,,yes,The phrase 'ringidel' describes the location where Hoivonen joined others and is thus classified as adverbial of place.,,,,yes
5164881,8286271,8,süüdistama,,in,inimsusvastane,inimsusvastastes,Haagis asuv rahvusvaheline sõjakuritegude tribunal süüdistab Milosevici inimsusvastastes kuritegudes ja nõuab tema väljaandmist .,,,,no,,no,no,no,no
1111092,1765975,1,valmistama,,all,homo,Homodele,"Homodele valmistavad muret ka piirid ehk siis asjaolu , et kui lesbilised hollandlased , kes kodumaal on sõlminud ametlikult kooselu , kolivad Belgiasse , kaotab nende kooselu seaduslikkuse .",,alive,,yes,"The phrase 'Homodele' refers to a group of people, not a physical location, so it is incorrectly classified as adverbial of place.",,,,yes
12232280,19583350,4,võtma,,ad,elevant,elevandil,Ootamatult kaua võttis elevandil aega narkoosist väljatulek .,,alive,,no,,no,yes,no,yes
3483814,5610106,8,tekkima,,ad,EMT,EMT-l,"Peale Lihulat Laikülas Haapsalu poole pöörates tekkis EMT-l ja RLE-l sisuliselt leviauk , kuigi levialakaardid väitsid , et GSM mobiiltelefoniga peaks seal kõnelda saama .",,,ORG,no,,no,no,no,no
4049056,6517337,20,muutma,,all,edasijõudmine,edasijõudmisele,"Sotsiaalsed muutused ja elanikkonna kihistumine on üheks kinnisvaraturu aktiivsust põhjustavaks teguriks - inimesed muudavad oma elukohta vastavalt "" elus edasijõudmisele "" , tihti aga ka vastupidi , sest eluasemekulusid meil enam kõigile ei lausdoteerita .",,,,no,,no,no,no,no
7472541,11994753,17,näitama,,all,alluv,alluvatele,"Passisin peale momendi , kui Antsu juures ei olnud , ja näitasin “ Kunstnikuromaani ” oma alluvatele .",,alive,,yes,"The phrase 'alluvatele' refers to people rather than a place, so it is incorrectly classified as adverbial of place.",,,,yes
4824671,7746561,13,sõitma,otsa,all,Valter,Valterile,Tallinnas sõitis kolmapäeval Pärnu maanteel Vineeri trammipeatuse juures vöötrajal sõiduteele astunud 11aastasele Valterile otsa 33aastase Margo juhitud Volvo .,,,PER,yes,"The phrase 'Valterile' refers to an individual rather than a location, so it is incorrectly classified as adverbial of place.",,,,yes
19371930,29088286,3,lõpetama,,el,poiss-pai,poiss-paidest,insomnia: poiss-paidest LÕPETA REKLAAM pliis,,,,yes,"The phrase 'poiss-paidest' references individuals rather than a physical location, so it is incorrectly classified as adverbial of place.",,,,yes
8875669,14261331,10,olema,nõus,el,mitte-eestlane,mitte-eestlastest,"Kui aga uskuda venekeelset ajakirjandust , ei olnud ka mitte-eestlastest Tallinna elanikud üldiselt nõus turu müügiga sellistel tingimustel .",,alive,,no,"The phrase 'mitte-eestlastest' describes a group or category of people, not a place, so it is not an adverbial of place.",no,yes,no,yes
1551587,2468870,13,aitama,,ad,autotootja,autotootjatel,"Maailma autotööstuseid on tabanud konsolideerumise laine , mis aitab Euroopa ja USA autotootjatel rünnata Aasia turgu läbi liitude ja ülevõtmiste .",,location,,no,,no,no,no,no
10144385,16274932,4,kirjutama,,ad,aluaasta,aluaastal,Elvis Presley viimasel aluaastal kirjutas tema ihuarst retsepte 1790 tableti tarvis .,,,,no,,yes,no,yes,yes
14262169,22639356,3,maitsema,,all,messikülastaja,messikülastajatele,"Sültidest maitses messikülastajatele enim Talleggi kanasült , pasteetidest Rakvere pidupasteet , jõulupraadidest Talleggi ahjukana õunte ja ploomidega ning üllatustoote tiitel läks Lihameistri toorsuitsu talle-seljafileele .",,,,no,,no,yes,no,yes
9151175,14711946,19,jätkama,,el,tegelane,tegelastest,Rahvusraamatukogu jätkab juulikuus projekti “ Sada sajandi suurkuju ” uue väljapanekuga rahva seas enim tunnustust pälvinud avaliku elu tegelastest .,,,,no,,no,yes,no,yes
7321435,11752441,33,seletama,,all,olija,olijatele,"Keelejuht PH on nii neid sõnu kui järgmise lause sõnu ( ei sööda , ei süüdä ) hääldanud kaks korda , sest ta tegi pärast lausete lugemist pausi ja seletas lindistuse juures olijatele , mida sõnad tähendavad , öeldes sõnad uuesti .",,alive,,no,,no,yes,no,yes
3820304,6153453,16,põhinema,,ad,Astra,Astral,"Hiljuti lõppenud Genfi autonäitusel esitles Opel oma ideeautot Signum , mille disain põhineb uuel viieukselisel Astral .",,,,no,,no,no,no,no
5676786,9104066,13,tooma,,ad,aitamine,aitamisel,""" Eelmisel aastal Tartus toimunud kvaliteedikonverentsil tõi Köhler meie ühisprojekti südameriketega laste aitamisel kõigile eeskujuks , "" oli Tael nõutu .",,,,no,,no,no,no,no
1567743,2494761,3,võtma,ära,abl,löömamees,löömameestelt,Miilits võttis löömameestelt ära ühe karabiini ja ühe gaasipüstoli .,,alive,,yes,"The phrase 'löömameestelt' indicates the location or source from which the action (taking away) occurred, making it an adverbial of place.",,,,yes
6289777,10105239,1,lööma,kaasa,ad,avaetapp,Avaetapil,"Avaetapil Beitostælenis löön vabastiilidistantsil ilmselt kaasa , edaspidi juba vaatan vastavalt asjaolude kujunemisele .",,,,yes,"The phrase 'Avaetapil' specifies the location or event where the action (participating) is happening, so it is an adverbial of place.",,,,yes
234160,375307,1,vastama,,all,HTML-keel,HTML-keelele,HTML-keelele vastab WAP-protokollis WML-keel .,,,,no,"The phrase 'HTML-keelele' was not classified as adverbial of place because it does not describe a location where an action occurs, but rather indicates a comparison or relationship between two systems.",no,no,no,no
12048646,19286430,11,jätma,,ad,koosviibimine,koosviibimisel,Eile kell 9 hommikul USA suursaatkonna ja Eesti Televisiooni varahommikusel koosviibimisel jätab suursaadik Aldona Wos oma kolmest ettevalmistatud kõnest variandid A ja B kõrvale ning loeb ette kõnevariandi C. Valijameeste seis ekraanil on 249 : 211.,,event,,yes,The phrase 'koosviibimisel' was classified as adverbial of place because it specifies the location where the action 'jätab' (leaves aside) occurs.,,,,yes
8925160,14346693,4,pruukima,,ad,päristeater,päristeatril,"Pruugib aga mõnel päristeatril nädala pärast oma kaupa pakkuda , lajatavad talle vastu koolmeistrite hurjutused : ah nii , te julgete veel näole anda !",,,,no,,no,no,no,no
13708248,21903526,15,osutuma,,ad,metsatee,metsateel,"Röövleid põgenemas näinud kohalikud metsatöölised üritasid neid metsaveokiga jälitada , kuid see osutus kitsal metsateel raskeks .",,location,,yes,"The phrase 'metsateel' was classified as adverbial of place because it specifies where the difficulty of following occurred, namely 'on the forest road'.",,,,yes
3523381,5673396,10,valima,välja,ad,mis,millel,"Kõnealuse seaduse kohaselt korraldatakse maavanema ametikoha täitmiseks konkurss , millel osalevate kandidaatide hulgast valib regionaalminister välja sobivaima .",,,,no,,no,no,no,no
9534846,15305668,10,vajama,,ad,sajand,sajandil,"Luua ameeriklastele hariduslikud võimalused , mida Ameerika vajab uuel sajandil .",,time,,no,,yes,no,no,yes
1616424,2572878,10,kippuma,,ad,kruusatee,kruusateedel,"Kui päris aus olla , ei kippunud ma ka kruusateedel ülemäära külge ette keerama .",,location,,yes,The phrase 'kruusateedel' was classified as adverbial of place because it indicates the location ('on gravel roads') where the speaker refrained from a specific action.,,,,yes
7866033,12602124,11,toituma,,el,põhjaloomastik,põhjaloomastikust,"Ta ujub mööda põhja , suu ammuli , ja toitub põhjaloomastikust , peamiselt limustest , nii et päris röövkalaks ei saa teda nimetada .",,alive,,yes,The phrase 'põhjaloomastikust' was classified as adverbial of place because it describes the source location ('from the bottom fauna') where the subject 'toitub' (feeds) receives its sustenance.,,,,yes
2380653,3814843,4,andma,,ad,alustamine,alustamisel,Programm annab hääletamise alustamisel näidispunkti 1. võistluslaulule .,,,,no,,no,no,yes,yes
1344329,2137517,12,soovitama,,ad,assamblee,Assambleel,Euroopa Nõukogu poliitiline komitee soovitas teisipäeval 41 riigi esindajaist koosneval Parlamentaarsel Assambleel kaaluda Venemaa volituste peatamist ja kohtu alla andmist väidetavate inimõigusrikkumiste pärast Tšetšeenias .,,,,yes,The phrase 'Assambleel' was classified as adverbial of place because it specifies the location ('in the Assembly') where the recommendation was made.,,,,yes
2857532,4582089,12,kestma,,el,moodustamine,moodustamisest,Valitsevate vendade Kaczynskite ja teiste koalitsioonipartnerite omavahelised tülitsemised on kestnud valitsuse moodustamisest saadik .,,,,no,"It is not classified as an adverbial of place ('no') because 'moodustamisest' refers to an event or time, not a location.",no,no,yes,yes
566695,896477,12,sekkuma,,adit,tegevus,tegevusse,Kohvikumaja omanik Ene Riisna elab New Yorgis ega sekku kuigivõrd rentnike tegevusse .,,,,no,,no,no,no,no
17320643,26580873,1,andma,juurde,ad,õnnestumine,õnnestumisel,õnnestumisel annab kõvasti juurde .,,,,no,,no,no,yes,yes
5191097,8328131,1,pakkuma,,all,Gazprom,Gazpromile,"Gazpromile pakkus huvi pealinn kui suur majandusüksus , "" ütles ta .",,,,yes,It is classified as an adverbial of place ('yes') because 'Gazpromile' indicates the entity or location to which the action is directed.,,,,yes
16941759,26039587,23,juhtima,,ad,Piistaoja,Piistaojal,"1940. aastatest alates jätkas Pooli tööd Edgar Keevallik , kes päästis tõukarja sõja jalust , nii sakslaste kui venelaste käest ja juhtis Piistaojal tööd 30 aasta jooksul .",,location,LOC,yes,It is classified as an adverbial of place ('yes') because 'Piistaojal' specifies the location where the work was led.,,,,yes
4633039,7445568,5,kahtlema,,in,maksmine,maksmises,Riik kahtleb toasooja hüvitise maksmises,,,,no,,no,no,no,no
182779,303753,10,seletama,,all,seltskond,seltskonnale,"Nii seletas Jäneda -mees Urmas Sisask äsja taevastsadanud seltskonnale , ehkki enamik neist juba abielus .",,,,yes,It is classified as an adverbial of place ('yes') because 'seltskonnale' indicates the group or recipients to whom something was explained.,,,,yes
15979112,24847919,7,oskama,,all,driver,driveritele,Aga äkki oskad andaa linki Dosi driveritele ?,,,,no,,no,no,no,no
9674938,15525792,13,näitama,,ad,iludusvõistlus,iludusvõistlusel,"Koolitüdruk Emily Adolf Kalilo põhjustas Tansaanias üldrahvaliku vaidluse , sest ta näitas iludusvõistlusel oma reisi .",,event,,yes,It is classified as an adverbial of place ('yes') because 'iludusvõistlusel' specifies the location where the beauty contest took place.,,,,yes
